1	3.3853654861450195
5	4.265800476074219
10	5.139305591583252
0	5.65971302986145
2	6.2112650871276855
7	6.974284410476685
11	7.521506071090698
12	7.845421314239502
14	8.283238172531128
3	18.043140172958374
4	19.245413541793823
6	19.89993119239807
8	20.99045705795288
9	22.412827491760254
13	23.616618394851685
